name,description,price,stock,image_url
Product 378,This is the description for product 378.,457.06,5,https://example.com/images/product_378.jpg
Product 379,This is the description for product 379.,667.76,37,https://example.com/images/product_379.jpg
Product 380,This is the description for product 380.,189.28,47,https://example.com/images/product_380.jpg
Product 381,This is the description for product 381.,985.94,29,https://example.com/images/product_381.jpg
Product 382,This is the description for product 382.,324.6,94,https://example.com/images/product_382.jpg
Product 383,This is the description for product 383.,595.82,97,https://example.com/images/product_383.jpg
Product 384,This is the description for product 384.,807.17,77,https://example.com/images/product_384.jpg
Product 385,This is the description for product 385.,545.91,11,https://example.com/images/product_385.jpg
Product 386,This is the description for product 386.,185.07,4,https://example.com/images/product_386.jpg
Product 387,This is the description for product 387.,218.53,71,https://example.com/images/product_387.jpg
Product 388,This is the description for product 388.,853.76,20,https://example.com/images/product_388.jpg
Product 389,This is the description for product 389.,555.75,73,https://example.com/images/product_389.jpg
Product 390,This is the description for product 390.,965.67,25,https://example.com/images/product_390.jpg
Product 391,This is the description for product 391.,602.18,42,https://example.com/images/product_391.jpg
Product 392,This is the description for product 392.,786.24,38,https://example.com/images/product_392.jpg
Product 393,This is the description for product 393.,360.84,1,https://example.com/images/product_393.jpg
Product 394,This is the description for product 394.,799.2,84,https://example.com/images/product_394.jpg
Product 395,This is the description for product 395.,862.61,80,https://example.com/images/product_395.jpg
Product 396,This is the description for product 396.,258.13,88,https://example.com/images/product_396.jpg
Product 397,This is the description for product 397.,999.14,46,https://example.com/images/product_397.jpg
Product 398,This is the description for product 398.,561.67,75,https://example.com/images/product_398.jpg
Product 399,This is the description for product 399.,431.32,44,https://example.com/images/product_399.jpg
Product 400,This is the description for product 400.,283.47,4,https://example.com/images/product_400.jpg
Product 401,This is the description for product 401.,716.76,3,https://example.com/images/product_401.jpg
Product 402,This is the description for product 402.,271.83,81,https://example.com/images/product_402.jpg
Product 403,This is the description for product 403.,166.86,63,https://example.com/images/product_403.jpg
Product 404,This is the description for product 404.,739.84,6,https://example.com/images/product_404.jpg
Product 405,This is the description for product 405.,854.71,90,https://example.com/images/product_405.jpg
Product 406,This is the description for product 406.,114.86,85,https://example.com/images/product_406.jpg
Product 407,This is the description for product 407.,446.06,13,https://example.com/images/product_407.jpg
Product 408,This is the description for product 408.,781.15,7,https://example.com/images/product_408.jpg
Product 409,This is the description for product 409.,782.28,8,https://example.com/images/product_409.jpg
Product 410,This is the description for product 410.,923.58,30,https://example.com/images/product_410.jpg
Product 411,This is the description for product 411.,399.6,77,https://example.com/images/product_411.jpg
Product 412,This is the description for product 412.,43.57,96,https://example.com/images/product_412.jpg
Product 413,This is the description for product 413.,147.0,75,https://example.com/images/product_413.jpg
Product 414,This is the description for product 414.,712.64,44,https://example.com/images/product_414.jpg
Product 415,This is the description for product 415.,879.07,4,https://example.com/images/product_415.jpg
Product 416,This is the description for product 416.,46.34,44,https://example.com/images/product_416.jpg
Product 417,This is the description for product 417.,661.73,56,https://example.com/images/product_417.jpg
Product 418,This is the description for product 418.,639.01,42,https://example.com/images/product_418.jpg
Product 419,This is the description for product 419.,295.48,76,https://example.com/images/product_419.jpg
Product 420,This is the description for product 420.,407.43,89,https://example.com/images/product_420.jpg
Product 421,This is the description for product 421.,338.27,77,https://example.com/images/product_421.jpg
Product 422,This is the description for product 422.,23.2,33,https://example.com/images/product_422.jpg
Product 423,This is the description for product 423.,714.95,60,https://example.com/images/product_423.jpg
Product 424,This is the description for product 424.,427.21,30,https://example.com/images/product_424.jpg
Product 425,This is the description for product 425.,115.96,32,https://example.com/images/product_425.jpg
Product 426,This is the description for product 426.,939.14,100,https://example.com/images/product_426.jpg
Product 427,This is the description for product 427.,326.16,27,https://example.com/images/product_427.jpg
Product 428,This is the description for product 428.,919.13,62,https://example.com/images/product_428.jpg
Product 429,This is the description for product 429.,167.69,71,https://example.com/images/product_429.jpg
